"trend","lci","uci","start_year","end_year","trend_type","index_type","retransformation_type","Region"
-3.20535893343664,-7.15573435771638,1.53669476409961,1974,2019,"endpoint","standard","standard",NA
-3.69570252399854,-8.27651803836273,1.57019611782565,2004,2019,"endpoint","standard","standard",NA
-3.38195933224371,-7.21607857531041,1.37523558124778,1974,2019,"slope","standard","standard",NA
-4.35634560167652,-8.57574743953252,0.474422059996598,2004,2019,"slope","standard","standard",NA
-4.92746372074108,-10.1056574151872,1.2010700699957,1974,2019,"endpoint","standard","standard","Composite"
-1.90382864113116,-3.28243827090999,-0.473454424777102,1974,2019,"endpoint","standard","standard","Atlantic Canada"
0.462197972988221,-1.38483505676463,2.29280284980755,1974,2019,"endpoint","standard","standard","East Inland"
3.09182790262616,-2.08162512042726,8.81848961513072,1974,2019,"endpoint","standard","standard","Midcontinental"
-3.64779586063771,-4.99778337326127,-2.23699902381383,1974,2019,"endpoint","standard","standard","Northeast US Coastal"
-1.56913132578388,-4.68705774985909,1.54355538736465,1974,2019,"endpoint","standard","standard","Ontario"
-6.72939309663773,-11.3408050166241,-1.94038392181648,1974,2019,"endpoint","standard","standard","Pacific and Intermountain"
-10.0669712578017,-15.5288621051089,-4.42447803426661,1974,2019,"endpoint","standard","standard","Southeast Coastal"
2.28429060302767,-8.96752379201532,16.4467057882164,1974,2019,"endpoint","standard","standard","Texas Coastal"
-6.50009618974668,-10.0015408611922,-1.81373997776166,1974,2019,"slope","standard","standard","Composite"
-1.43544319841418,-1.93394653352648,-0.951323595266667,1974,2019,"slope","standard","standard","Atlantic Canada"
0.757578995038905,-0.0759791852967323,1.53204932158774,1974,2019,"slope","standard","standard","East Inland"
-4.46900989595886,-6.21602020275552,-2.67676207991258,1974,2019,"slope","standard","standard","Midcontinental"
-3.80876066114827,-4.42876419400849,-3.17971505251056,1974,2019,"slope","standard","standard","Northeast US Coastal"
-4.05345151527348,-4.93851253080488,-3.15624385761474,1974,2019,"slope","standard","standard","Ontario"
-7.37788167738007,-10.2143159580207,-4.61944551628592,1974,2019,"slope","standard","standard","Pacific and Intermountain"
-9.68286002123232,-13.4455145308503,-6.26065421118113,1974,2019,"slope","standard","standard","Southeast Coastal"
2.21922021592087,-6.80946161730061,15.0413099111351,1974,2019,"slope","standard","standard","Texas Coastal"
-4.88921327709199,-9.95329047185023,0.831837774500454,1974,2019,"endpoint","standard","lognormal_only","Composite"
-1.90382864113116,-3.28243827090999,-0.473454424777102,1974,2019,"endpoint","standard","lognormal_only","Atlantic Canada"
0.462197972988221,-1.38483505676463,2.29280284980755,1974,2019,"endpoint","standard","lognormal_only","East Inland"
3.09182790262616,-2.08162512042727,8.81848961513072,1974,2019,"endpoint","standard","lognormal_only","Midcontinental"
-3.64779586063771,-4.99778337326127,-2.23699902381383,1974,2019,"endpoint","standard","lognormal_only","Northeast US Coastal"
-1.56913132578388,-4.68705774985909,1.54355538736465,1974,2019,"endpoint","standard","lognormal_only","Ontario"
-6.72939309663773,-11.3408050166241,-1.94038392181648,1974,2019,"endpoint","standard","lognormal_only","Pacific and Intermountain"
-10.0669712578017,-15.5288621051089,-4.42447803426661,1974,2019,"endpoint","standard","lognormal_only","Southeast Coastal"
2.28429060302767,-8.96752379201532,16.4467057882164,1974,2019,"endpoint","standard","lognormal_only","Texas Coastal"
-4.24583249449968,-8.22549436272048,-1.22327554776836,1974,2019,"endpoint","standard","none","Composite"
-1.90382864113116,-3.28243827090999,-0.473454424777102,1974,2019,"endpoint","standard","none","Atlantic Canada"
0.462197972988221,-1.38483505676463,2.29280284980755,1974,2019,"endpoint","standard","none","East Inland"
3.09182790262616,-2.08162512042727,8.81848961513072,1974,2019,"endpoint","standard","none","Midcontinental"
-3.64779586063771,-4.99778337326127,-2.23699902381383,1974,2019,"endpoint","standard","none","Northeast US Coastal"
-1.56913132578388,-4.68705774985909,1.54355538736465,1974,2019,"endpoint","standard","none","Ontario"
-6.72939309663773,-11.3408050166241,-1.94038392181648,1974,2019,"endpoint","standard","none","Pacific and Intermountain"
-10.0669712578017,-15.5288621051089,-4.42447803426661,1974,2019,"endpoint","standard","none","Southeast Coastal"
2.28429060302767,-8.96752379201532,16.4467057882164,1974,2019,"endpoint","standard","none","Texas Coastal"
-7.03984155506246,-17.0013170039717,8.38526837897601,2004,2019,"endpoint","standard","standard","Composite"
-1.84002927912496,-5.1762195834289,1.61588338181636,2004,2019,"endpoint","standard","standard","Atlantic Canada"
0.366692497781563,-4.25859243213526,4.94550607853048,2004,2019,"endpoint","standard","standard","East Inland"
-5.8974473180383,-17.5632425977004,6.29558293604922,2004,2019,"endpoint","standard","standard","Midcontinental"
-6.65387370131451,-10.1470602374169,-2.86504780871807,2004,2019,"endpoint","standard","standard","Northeast US Coastal"
9.21029477334961,5.34839289752465,13.1545202789413,2004,2019,"endpoint","standard","standard","Ontario"
-6.93844160055565,-15.5027269125377,1.84000927988778,2004,2019,"endpoint","standard","standard","Pacific and Intermountain"
-20.1698955587573,-31.2678160995153,-8.91454777132807,2004,2019,"endpoint","standard","standard","Southeast Coastal"
2.15942549691917,-19.3711481139889,26.0489956492776,2004,2019,"endpoint","standard","standard","Texas Coastal"
-6.34028983705208,-12.7866200686681,6.51811445659101,2004,2019,"slope","standard","standard","Composite"
-0.923627724218133,-2.5096894299492,0.744187744305492,2004,2019,"slope","standard","standard","Atlantic Canada"
-0.0230821726055979,-2.97008169620253,2.86280602380063,2004,2019,"slope","standard","standard","East Inland"
-10.0967836564349,-17.3175920301048,-2.65904367301686,2004,2019,"slope","standard","standard","Midcontinental"
-8.36246424603629,-10.8650275384788,-5.96479116756492,2004,2019,"slope","standard","standard","Northeast US Coastal"
-2.00314443590864,-4.42264316392872,0.405812483367348,2004,2019,"slope","standard","standard","Ontario"
-7.41298414019122,-13.2887832119075,-1.40581924352213,2004,2019,"slope","standard","standard","Pacific and Intermountain"
-12.1822542662115,-21.4988134932983,-2.44479423532319,2004,2019,"slope","standard","standard","Southeast Coastal"
0.827142897282879,-14.0282684999532,16.8720405416011,2004,2019,"slope","standard","standard","Texas Coastal"
